Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
119	Waveform 1	1	8209.235102293	8209.997812605	58.7	155.5
119	Spectrogram 1	1	8209.235102293	8209.997812605	58.7	155.5
120	Waveform 1	1	8224.052923687	8224.985125181	84.1	153.2
120	Spectrogram 1	1	8224.052923687	8224.985125181	84.1	153.2
122	Waveform 1	1	8402.290221737	8403.328355218	67.9	141.7
122	Spectrogram 1	1	8402.290221737	8403.328355218	67.9	141.7
123	Waveform 1	1	8416.930022461	8417.925783147	70.2	134.7
123	Spectrogram 1	1	8416.930022461	8417.925783147	70.2	134.7
124	Waveform 1	1	8676.252078083	8677.332584360	84.1	146.3
124	Spectrogram 1	1	8676.252078083	8677.332584360	84.1	146.3
125	Waveform 1	1	8822.997841312	8824.184279577	79.4	137.0
125	Spectrogram 1	1	8822.997841312	8824.184279577	79.4	137.0
126	Waveform 1	1	8910.692742946	8911.730876427	79.4	150.9
126	Spectrogram 1	1	8910.692742946	8911.730876427	79.4	150.9
127	Waveform 1	1	9057.260546539	9058.129188839	97.9	137.0
127	Spectrogram 1	1	9057.260546539	9058.129188839	97.9	137.0
128	Waveform 1	1	9286.141876264	9286.946959372	74.8	125.5
128	Spectrogram 1	1	9286.141876264	9286.946959372	74.8	125.5
129	Waveform 1	1	9316.150344719	9316.870682237	109.4	164.7
129	Spectrogram 1	1	9316.150344719	9316.870682237	109.4	164.7
130	Waveform 1	1	9323.277503795	9324.146146095	77.1	148.6
130	Spectrogram 1	1	9323.277503795	9324.146146095	77.1	148.6
131	Waveform 1	1	9348.455473604	9349.324115904	86.4	130.1
131	Spectrogram 1	1	9348.455473604	9349.324115904	86.4	130.1
132	Waveform 1	1	9449.917314691	9450.489347426	77.1	134.7
132	Spectrogram 1	1	9449.917314691	9450.489347426	77.1	134.7
133	Waveform 1	1	9578.264785853	9578.985123370	81.7	155.5
133	Spectrogram 1	1	9578.264785853	9578.985123370	81.7	155.5
134	Waveform 1	1	9666.701211401	9667.548667304	86.4	148.6
134	Spectrogram 1	1	9666.701211401	9667.548667304	86.4	148.6
135	Waveform 1	1	9803.544427990	9804.497815881	97.9	148.6
135	Spectrogram 1	1	9803.544427990	9804.497815881	97.9	148.6
136	Waveform 1	1	9837.557125587	9838.319835900	67.9	146.3
136	Spectrogram 1	1	9837.557125587	9838.319835900	67.9	146.3
137	Waveform 1	1	9933.904606922	9934.773249222	84.1	144.0
137	Spectrogram 1	1	9933.904606922	9934.773249222	84.1	144.0
138	Waveform 1	1	10009.099533986	10010.222413058	58.7	139.4
138	Spectrogram 1	1	10009.099533986	10010.222413058	58.7	139.4
139	Waveform 1	1	10017.362229040	10018.124939353	88.7	139.4
139	Spectrogram 1	1	10017.362229040	10018.124939353	88.7	139.4
140	Waveform 1	1	10044.828329787	10046.141886436	72.5	157.8
140	Spectrogram 1	1	10044.828329787	10046.141886436	72.5	157.8
141	Waveform 1	1	10098.934261775	10099.993581653	51.8	141.7
141	Spectrogram 1	1	10098.934261775	10099.993581653	51.8	141.7
142	Waveform 1	1	10133.836818587	10134.832579273	47.2	150.9
142	Spectrogram 1	1	10133.836818587	10134.832579273	47.2	150.9
143	Waveform 1	1	10282.756281793	10283.857974467	65.6	132.4
143	Spectrogram 1	1	10282.756281793	10283.857974467	65.6	132.4
144	Waveform 1	1	10320.336823674	10321.163093179	70.2	132.4
144	Spectrogram 1	1	10320.336823674	10321.163093179	70.2	132.4
145	Waveform 1	1	10398.794455965	10399.917335036	65.6	137.0
145	Spectrogram 1	1	10398.794455965	10399.917335036	65.6	137.0
146	Waveform 1	1	10439.014768051	10440.137647122	84.1	144.0
146	Spectrogram 1	1	10439.014768051	10440.137647122	84.1	144.0
147	Waveform 1	1	10508.743604541	10509.591060444	67.9	134.7
147	Spectrogram 1	1	10508.743604541	10509.591060444	67.9	134.7
148	Waveform 1	1	10556.252037393	10557.141866091	70.2	146.3
148	Spectrogram 1	1	10556.252037393	10557.141866091	70.2	146.3
149	Waveform 1	1	10583.485087766	10584.883390006	79.4	146.3
149	Spectrogram 1	1	10583.485087766	10584.883390006	79.4	146.3
150	Waveform 1	1	10642.663098265	10643.658858951	84.1	132.4
150	Spectrogram 1	1	10642.663098265	10643.658858951	84.1	132.4
151	Waveform 1	1	10665.637682726	10666.421579436	81.7	141.7
