Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
130	Spectrogram 1	1	10994.927911317	10995.563503244	125.5	183.1
131	Waveform 1	1	11063.127108213	11063.995750513	95.6	185.4
131	Spectrogram 1	1	11063.127108213	11063.995750513	95.6	185.4
132	Waveform 1	1	11099.046581592	11099.766919109	88.7	199.3
132	Spectrogram 1	1	11099.046581592	11099.766919109	88.7	199.3
133	Waveform 1	1	11117.529649767	11118.334732875	74.8	162.4
133	Spectrogram 1	1	11117.529649767	11118.334732875	74.8	162.4
134	Waveform 1	1	11142.516941997	11143.152533925	65.6	169.3
134	Spectrogram 1	1	11142.516941997	11143.152533925	65.6	169.3
135	Waveform 1	1	11187.059279189	11187.758430309	84.1	164.7
135	Spectrogram 1	1	11187.059279189	11187.758430309	84.1	164.7
136	Waveform 1	1	11246.038082618	11246.716047341	61.0	148.6
136	Spectrogram 1	1	11246.038082618	11246.716047341	61.0	148.6
137	Waveform 1	1	11266.809281732	11267.529619249	70.2	148.6
137	Spectrogram 1	1	11266.809281732	11267.529619249	70.2	148.6
138	Waveform 1	1	11291.669455577	11292.410979492	79.4	164.7
138	Spectrogram 1	1	11291.669455577	11292.410979492	79.4	164.7
139	Waveform 1	1	11318.118609240	11318.775387565	72.5	160.1
139	Spectrogram 1	1	11318.118609240	11318.775387565	72.5	160.1
140	Waveform 1	1	11428.321994588	11429.381314466	81.7	194.7
140	Spectrogram 1	1	11428.321994588	11429.381314466	81.7	194.7
141	Waveform 1	1	11464.177908773	11464.771127906	70.2	157.8
141	Spectrogram 1	1	11464.177908773	11464.771127906	70.2	157.8
142	Waveform 1	1	11487.427916403	11488.360117896	61.0	148.6
142	Spectrogram 1	1	11487.427916403	11488.360117896	61.0	148.6
143	Waveform 1	1	11521.894057840	11522.826259333	70.2	155.5
143	Spectrogram 1	1	11521.894057840	11522.826259333	70.2	155.5
144	Waveform 1	1	11699.169450490	11699.889788008	72.5	199.3
144	Spectrogram 1	1	11699.169450490	11699.889788008	72.5	199.3
145	Waveform 1	1	11832.283861106	11833.088944214	70.2	201.6
145	Spectrogram 1	1	11832.283861106	11833.088944214	70.2	201.6
146	Waveform 1	1	11872.088974732	11872.978803430	77.1	167.0
146	Spectrogram 1	1	11872.088974732	11872.978803430	77.1	167.0
147	Waveform 1	1	11900.105921815	11900.953377718	72.5	162.4
147	Spectrogram 1	1	11900.105921815	11900.953377718	72.5	162.4
148	Waveform 1	1	11941.915213720	11942.614364840	81.7	155.5
148	Spectrogram 1	1	11941.915213720	11942.614364840	81.7	155.5
149	Waveform 1	1	11957.877100584	11958.279642137	88.7	176.2
149	Spectrogram 1	1	11957.877100584	11958.279642137	88.7	176.2
150	Waveform 1	1	11975.038082618	11975.567742558	102.5	167.0
150	Spectrogram 1	1	11975.038082618	11975.567742558	102.5	167.0
151	Waveform 1	1	11991.423697434	11991.889798181	91.0	164.7
151	Spectrogram 1	1	11991.423697434	11991.889798181	91.0	164.7
152	Waveform 1	1	12005.733045287	12006.771178768	70.2	164.7
152	Spectrogram 1	1	12005.733045287	12006.771178768	70.2	164.7
153	Waveform 1	1	12030.860112810	12031.792314303	67.9	157.8
153	Spectrogram 1	1	12030.860112810	12031.792314303	67.9	157.8
154	Waveform 1	1	12057.605876039	12058.389772749	65.6	150.9
154	Spectrogram 1	1	12057.605876039	12058.389772749	65.6	150.9
155	Waveform 1	1	12085.114349581	12085.813500701	72.5	134.7
155	Spectrogram 1	1	12085.114349581	12085.813500701	72.5	134.7
156	Waveform 1	1	12118.733035115	12119.177949464	74.8	139.4
156	Spectrogram 1	1	12118.733035115	12119.177949464	74.8	139.4
157	Waveform 1	1	12127.313526132	12127.694881288	88.7	130.1
157	Spectrogram 1	1	12127.313526132	12127.694881288	88.7	130.1
158	Waveform 1	1	12142.707599230	12143.067767989	77.1	139.4
158	Spectrogram 1	1	12142.707599230	12143.067767989	77.1	139.4
159	Waveform 1	1	12214.343211503	12215.296599394	84.1	183.1
159	Spectrogram 1	1	12214.343211503	12215.296599394	84.1	183.1
160	Waveform 1	1	12311.368627042	12312.491506113	91.0	217.7
160	Spectrogram 1	1	12311.368627042	12312.491506113	91.0	217.7
161	Waveform 1	1	12356.758420136	12357.521130449	109.4	197.0
161	Spectrogram 1	1	12356.758420136	12357.521130449	109.4	197.0
162	Waveform 1	1	12376.046571419	12376.872840924	88.7	210.8
162	Spectrogram 1	1	12376.046571419	12376.872840924	88.7	210.8
163	Waveform 1	1	12394.910994751	12395.461841088	81.7	176.2
163	Spectrogram 1	1	12394.910994751	12395.461841088	81.7	176.2
164	Waveform 1	1	12411.012656907	12411.499944051	81.7	194.7
164	Spectrogram 1	1	12411.012656907	12411.499944051	81.7	194.7
