Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
2010	Spectrogram 1	1	6177.765869	6178.952393	85	165
2011	Spectrogram 1	1	6181.918701	6182.841553	65	450
2013	Spectrogram 1	1	6188.906006	6189.301514	125	350
2014	Spectrogram 1	1	6192.201904	6193.124756	65	400
2015	Spectrogram 1	1	6193.124756	6194.047607	65	500
2018	Spectrogram 1	1	6211.054443	6211.449951	85	400
2038	Spectrogram 1	1	6362.336182	6363.390869	65	400
2041	Spectrogram 1	1	6372.355713	6373.080811	135	550
2046	Spectrogram 1	1	6406.171631	6406.501221	125	450
2054	Spectrogram 1	1	6458.44458	6459.565186	105	450
2099	Spectrogram 1	1	6606.364502	6606.628174	150	400
2107	Spectrogram 1	1	6628.051514	6629.040283	65	450
2108	Spectrogram 1	1	6638.400635	6639.389404	75	500
2109	Spectrogram 1	1	6648.552002	6649.079346	85	400
2111	Spectrogram 1	1	6658.703369	6658.967041	65	400
2112	Spectrogram 1	1	6658.967041	6659.032959	200	300
2117	Spectrogram 1	1	6693.969482	6694.69458	65	400
2120	Spectrogram 1	1	6709.526123	6709.921631	65	400
2122	Spectrogram 1	1	6719.479736	6719.875244	115	165
2183	Spectrogram 1	1	7021.252197	7022.900146	135	450
2193	Spectrogram 1	1	7069.174561	7069.570068	115	350
2196	Spectrogram 1	1	7079.325928	7080.446533	65	400
2197	Spectrogram 1	1	7092.048096	7092.839111	65	500
2199	Spectrogram 1	1	7094.81665	7095.14624	150	400
2201	Spectrogram 1	1	7098.310303	7099.233154	75	450
2202	Spectrogram 1	1	7101.210693	7102.331299	75	135
2204	Spectrogram 1	1	7104.9021	7105.693115	75	400
2206	Spectrogram 1	1	7111.493896	7112.02124	65	600
2207	Spectrogram 1	1	7119.074463	7120.656494	65	400
2209	Spectrogram 1	1	7136.081299	7136.872314	65	350
2211	Spectrogram 1	1	7150.97876	7151.30835	250	450
2212	Spectrogram 1	1	7154.076904	7154.933838	85	450
2214	Spectrogram 1	1	7170.622314	7170.951904	105	400
2215	Spectrogram 1	1	7170.951904	7171.347412	95	400
